"","x"
"765","ENSP00000330460"
"766","ENSP00000330730"
"767","ENSP00000331201"
"768","ENSP00000331313"
"769","ENSP00000331487"
"770","ENSP00000331901"
"771","ENSP00000332103"
"772","ENSP00000332198"
"773","ENSP00000333433"
"774","ENSP00000333920"
"775","ENSP00000333948"
"776","ENSP00000333952"
"777","ENSP00000334148"
"778","ENSP00000334553"
"779","ENSP00000334564"
"780","ENSP00000334675"
"781","ENSP00000334998"
"782","ENSP00000335321"
"783","ENSP00000335371"
"784","ENSP00000335636"
"785","ENSP00000336701"
"786","ENSP00000336702"
"787","ENSP00000336712"
"788","ENSP00000336741"
"789","ENSP00000336752"
"790","ENSP00000336799"
"791","ENSP00000336842"
"792","ENSP00000336868"
"793","ENSP00000337040"
"794","ENSP00000337393"
"795","ENSP00000337445"
"796","ENSP00000337632"
"797","ENSP00000338030"
"798","ENSP00000338034"
"799","ENSP00000338389"
"800","ENSP00000338413"
"801","ENSP00000338573"
"802","ENSP00000338862"
"803","ENSP00000339001"
"804","ENSP00000339090"
"805","ENSP00000339095"
"806","ENSP00000339109"
"807","ENSP00000339245"
"808","ENSP00000339495"
"809","ENSP00000339720"
"810","ENSP00000339723"
"811","ENSP00000339795"
"812","ENSP00000339834"
"813","ENSP00000339844"
"814","ENSP00000339958"
"815","ENSP00000339976"
"816","ENSP00000340330"
"817","ENSP00000340648"
"818","ENSP00000340823"
"819","ENSP00000340896"
"820","ENSP00000340944"
"821","ENSP00000341292"
"822","ENSP00000341324"
"823","ENSP00000342056"
"824","ENSP00000342181"
"825","ENSP00000342262"
"826","ENSP00000342374"
"827","ENSP00000342676"
"828","ENSP00000342832"
"829","ENSP00000343118"
"830","ENSP00000343535"
"831","ENSP00000343741"
"832","ENSP00000344220"
"833","ENSP00000344241"
"834","ENSP00000344393"
"835","ENSP00000344547"
"836","ENSP00000345445"
"837","ENSP00000345895"
"838","ENSP00000345957"
"839","ENSP00000346001"
"840","ENSP00000346012"
"841","ENSP00000346015"
"842","ENSP00000346037"
"843","ENSP00000346088"
"844","ENSP00000346103"
"845","ENSP00000346120"
"846","ENSP00000346300"
"847","ENSP00000346335"
"848","ENSP00000346340"
"849","ENSP00000346464"
"850","ENSP00000346725"
"851","ENSP00000346886"
"852","ENSP00000347345"
"853","ENSP00000347626"
"854","ENSP00000347719"
"855","ENSP00000348010"
"856","ENSP00000348056"
"857","ENSP00000348168"
"858","ENSP00000348442"
"859","ENSP00000348461"
"860","ENSP00000348510"
"861","ENSP00000348527"
"862","ENSP00000348596"
"863","ENSP00000348708"
"864","ENSP00000348838"
"865","ENSP00000348965"
"866","ENSP00000348984"
"867","ENSP00000349078"
"868","ENSP00000349168"
"869","ENSP00000349205"
"870","ENSP00000349456"
"871","ENSP00000349508"
"872","ENSP00000349640"
"873","ENSP00000349679"
"874","ENSP00000349722"
"875","ENSP00000349748"
"876","ENSP00000349860"
"877","ENSP00000349957"
"878","ENSP00000349960"
"879","ENSP00000349961"
"880","ENSP00000350098"
"881","ENSP00000350333"
"882","ENSP00000350491"
"883","ENSP00000350512"
"884","ENSP00000350686"
"885","ENSP00000350698"
"886","ENSP00000351100"
"887","ENSP00000351137"
"888","ENSP00000351141"
"889","ENSP00000351159"
"890","ENSP00000351380"
"891","ENSP00000351446"
"892","ENSP00000351490"
"893","ENSP00000351492"
"894","ENSP00000351575"
"895","ENSP00000351697"
"896","ENSP00000351777"
"897","ENSP00000351990"
"898","ENSP00000352021"
"899","ENSP00000352257"
"900","ENSP00000352299"
"901","ENSP00000352400"
"902","ENSP00000352401"
"903","ENSP00000352438"
"904","ENSP00000352516"
"905","ENSP00000352522"
"906","ENSP00000352536"
"907","ENSP00000352678"
"908","ENSP00000352925"
"909","ENSP00000352928"
"910","ENSP00000353098"
"911","ENSP00000353104"
"912","ENSP00000353224"
"913","ENSP00000353246"
"914","ENSP00000353332"
"915","ENSP00000353549"
"916","ENSP00000353575"
"917","ENSP00000353741"
"918","ENSP00000353770"
"919","ENSP00000353793"
"920","ENSP00000353826"
"921","ENSP00000354040"
"922","ENSP00000354125"
"923","ENSP00000354201"
"924","ENSP00000354340"
"925","ENSP00000354518"
"926","ENSP00000354522"
"927","ENSP00000354558"
"928","ENSP00000354580"
"929","ENSP00000354681"
"930","ENSP00000354720"
"931","ENSP00000354739"
"932","ENSP00000354742"
"933","ENSP00000354957"
"934","ENSP00000354972"
"935","ENSP00000355011"
"936","ENSP00000355013"
"937","ENSP00000355050"
"938","ENSP00000355051"
"939","ENSP00000355205"
"940","ENSP00000355261"
"941","ENSP00000355325"
"942","ENSP00000355465"
"943","ENSP00000355471"
"944","ENSP00000355541"
"945","ENSP00000355566"
"946","ENSP00000355605"
"947","ENSP00000355609"
"948","ENSP00000355629"
"949","ENSP00000355689"
"950","ENSP00000355889"
"951","ENSP00000355899"
"952","ENSP00000355944"
"953","ENSP00000355958"
"954","ENSP00000355961"
"955","ENSP00000356156"
"956","ENSP00000356211"
"957","ENSP00000356319"
"958","ENSP00000356405"
"959","ENSP00000356448"
"960","ENSP00000356520"
"961","ENSP00000356541"
"962","ENSP00000356548"
"963","ENSP00000356953"
"964","ENSP00000356972"
"965","ENSP00000356982"
"966","ENSP00000356989"
"967","ENSP00000357048"
"968","ENSP00000357256"
"969","ENSP00000357283"
"970","ENSP00000357288"
"971","ENSP00000357292"
"972","ENSP00000357308"
"973","ENSP00000357315"
"974","ENSP00000357320"
"975","ENSP00000357345"
"976","ENSP00000357459"
"977","ENSP00000357480"
"978","ENSP00000357737"
"979","ENSP00000357748"
"980","ENSP00000357768"
"981","ENSP00000357779"
"982","ENSP00000357823"
"983","ENSP00000357858"
"984","ENSP00000357879"
"985","ENSP00000357883"
"986","ENSP00000357901"
"987","ENSP00000357928"
"988","ENSP00000357998"
"989","ENSP00000358019"
"990","ENSP00000358022"
"991","ENSP00000358140"
"992","ENSP00000358242"
"993","ENSP00000358363"
