"","x"
"1067","ENSP00000414721"
"1068","ENSP00000415090"
"1069","ENSP00000415106"
"1070","ENSP00000415556"
"1071","ENSP00000415968"
"1072","ENSP00000415998"
"1073","ENSP00000416097"
"1074","ENSP00000416658"
"1075","ENSP00000416787"
"1076","ENSP00000417038"
"1077","ENSP00000417142"
"1078","ENSP00000417378"
"1079","ENSP00000417480"
"1080","ENSP00000417656"
"1081","ENSP00000417901"
"1082","ENSP00000418112"
"1083","ENSP00000418348"
"1084","ENSP00000418397"
"1085","ENSP00000418669"
"1086","ENSP00000418748"
"1087","ENSP00000419027"
"1088","ENSP00000419038"
"1089","ENSP00000419325"
"1090","ENSP00000419454"
"1091","ENSP00000419923"
"1092","ENSP00000420065"
"1093","ENSP00000420213"
"1094","ENSP00000420387"
"1095","ENSP00000420514"
"1096","ENSP00000420588"
"1097","ENSP00000420686"
"1098","ENSP00000420875"
"1099","ENSP00000420927"
"1100","ENSP00000421180"
"1101","ENSP00000421280"
"1102","ENSP00000421842"
"1103","ENSP00000422375"
"1104","ENSP00000422464"
"1105","ENSP00000422591"
"1106","ENSP00000422607"
"1107","ENSP00000423014"
"1108","ENSP00000424123"
"1109","ENSP00000424183"
"1110","ENSP00000424417"
"1111","ENSP00000424565"
"1112","ENSP00000424757"
"1113","ENSP00000426638"
"1114","ENSP00000426809"
"1115","ENSP00000427015"
"1116","ENSP00000427108"
"1117","ENSP00000427407"
"1118","ENSP00000427552"
"1119","ENSP00000427687"
"1120","ENSP00000427866"
"1121","ENSP00000427900"
"1122","ENSP00000427926"
"1123","ENSP00000428137"
"1124","ENSP00000428340"
"1125","ENSP00000428564"
"1126","ENSP00000428585"
"1127","ENSP00000428619"
"1128","ENSP00000429301"
"1129","ENSP00000429803"
"1130","ENSP00000429824"
"1131","ENSP00000430269"
"1132","ENSP00000430344"
"1133","ENSP00000430918"
"1134","ENSP00000431049"
"1135","ENSP00000431376"
"1136","ENSP00000431391"
"1137","ENSP00000431926"
"1138","ENSP00000432083"
"1139","ENSP00000432279"
"1140","ENSP00000433352"
"1141","ENSP00000433361"
"1142","ENSP00000433623"
"1143","ENSP00000433664"
"1144","ENSP00000433757"
"1145","ENSP00000433999"
"1146","ENSP00000434034"
"1147","ENSP00000434142"
"1148","ENSP00000434442"
"1149","ENSP00000434552"
"1150","ENSP00000435550"
"1151","ENSP00000438144"
"1152","ENSP00000438205"
"1153","ENSP00000438273"
"1154","ENSP00000438468"
"1155","ENSP00000439479"
"1156","ENSP00000440167"
"1157","ENSP00000441953"
"1158","ENSP00000442050"
"1159","ENSP00000442521"
"1160","ENSP00000442770"
"1161","ENSP00000444950"
"1162","ENSP00000445043"
"1163","ENSP00000445306"
"1164","ENSP00000445446"
"1165","ENSP00000445704"
"1166","ENSP00000445868"
"1167","ENSP00000445920"
"1168","ENSP00000446054"
"1169","ENSP00000446828"
"1170","ENSP00000446917"
"1171","ENSP00000447300"
"1172","ENSP00000447378"
"1173","ENSP00000447488"
"1174","ENSP00000448182"
"1175","ENSP00000448536"
"1176","ENSP00000449535"
"1177","ENSP00000450436"
"1178","ENSP00000450749"
"1179","ENSP00000450842"
"1180","ENSP00000450962"
"1181","ENSP00000451300"
"1182","ENSP00000452037"
"1183","ENSP00000452521"
"1184","ENSP00000452762"
"1185","ENSP00000453129"
"1186","ENSP00000453177"
"1187","ENSP00000453508"
"1188","ENSP00000454545"
"1189","ENSP00000454646"
"1190","ENSP00000454836"
"1191","ENSP00000454973"
"1192","ENSP00000455229"
"1193","ENSP00000456594"
"1194","ENSP00000456743"
"1195","ENSP00000457230"
"1196","ENSP00000457411"
"1197","ENSP00000457466"
"1198","ENSP00000457513"
"1199","ENSP00000457625"
"1200","ENSP00000458986"
"1201","ENSP00000460964"
"1202","ENSP00000463027"
"1203","ENSP00000463245"
"1204","ENSP00000463361"
"1205","ENSP00000464275"
"1206","ENSP00000465419"
"1207","ENSP00000465894"
"1208","ENSP00000466690"
"1209","ENSP00000466937"
"1210","ENSP00000466989"
"1211","ENSP00000467218"
"1212","ENSP00000468354"
"1213","ENSP00000469468"
"1214","ENSP00000470142"
"1215","ENSP00000470152"
"1216","ENSP00000471735"
"1217","ENSP00000471754"
"1218","ENSP00000474032"
"1219","ENSP00000475068"
"1220","ENSP00000476145"
"1221","ENSP00000476369"
"1222","ENSP00000476603"
"1223","ENSP00000477213"
"1224","ENSP00000477572"
"1225","ENSP00000477868"
"1226","ENSP00000478212"
"1227","ENSP00000478310"
"1228","ENSP00000479060"
"1229","ENSP00000479669"
"1230","ENSP00000479884"
"1231","ENSP00000480262"
"1232","ENSP00000480291"
"1233","ENSP00000480301"
"1234","ENSP00000480791"
"1235","ENSP00000480824"
"1236","ENSP00000481046"
"1237","ENSP00000481314"
"1238","ENSP00000481750"
"1239","ENSP00000482438"
"1240","ENSP00000482442"
"1241","ENSP00000482457"
"1242","ENSP00000482609"
"1243","ENSP00000482704"
"1244","ENSP00000482732"
"1245","ENSP00000482835"
"1246","ENSP00000483930"
"1247","ENSP00000484121"
"1248","ENSP00000484592"
"1249","ENSP00000269209"
"1250","ENSP00000256854"
"1251","ENSP00000261875"
"1252","ENSP00000274813"
"1253","ENSP00000262962"
"1254","ENSP00000237822"
"1255","ENSP00000253801"
"1256","ENSP00000260508"
"1257","ENSP00000256319"
"1258","ENSP00000261681"
"1259","ENSP00000251588"
"1260","ENSP00000257515"
"1261","ENSP00000264893"
"1262","ENSP00000222644"
"1263","ENSP00000233047"
"1264","ENSP00000268206"
"1265","ENSP00000261318"
"1266","ENSP00000267973"
"1267","ENSP00000349142"
"1268","ENSP00000304192"
"1269","ENSP00000306320"
"1270","ENSP00000339086"
"1271","ENSP00000321691"
"1272","ENSP00000297534"
"1273","ENSP00000300006"
"1274","ENSP00000307567"
"1275","ENSP00000306080"
"1276","ENSP00000346927"
"1277","ENSP00000309561"
"1278","ENSP00000350961"
"1279","ENSP00000340688"
"1280","ENSP00000305675"
"1281","ENSP00000300688"
"1282","ENSP00000381047"
"1283","ENSP00000355045"
"1284","ENSP00000369699"
"1285","ENSP00000354848"
"1286","ENSP00000381736"
"1287","ENSP00000381102"
"1288","ENSP00000358458"
"1289","ENSP00000356115"
"1290","ENSP00000364260"
"1291","ENSP00000369862"
"1292","ENSP00000378360"
"1293","ENSP00000377768"
"1294","ENSP00000355865"
"1295","ENSP00000380690"
"1296","ENSP00000360200"
"1297","ENSP00000358737"
"1298","ENSP00000355880"
"1299","ENSP00000482571"
"1300","ENSP00000452885"
"1301","ENSP00000418070"
"1302","ENSP00000445768"
"1303","ENSP00000454380"
"1304","ENSP00000403910"
"1305","ENSP00000396995"
"1306","ENSP00000384616"
"1307","ENSP00000260276"
"1308","ENSP00000264029"
"1309","ENSP00000335008"
"1310","ENSP00000338352"
"1311","ENSP00000370254"
"1312","ENSP00000385571"
"1313","ENSP00000417806"
"1314","ENSP00000419494"
"1315","ENSP00000469689"
"1316","ENSP00000474456"
"1317","ENSP00000479708"
"1318","ENSP00000480140"
"1319","ENSP00000480476"
"1320","ENSP00000483236"
"1321","ENSP00000269720"
"1322","ENSP00000297625"
"1323","ENSP00000480314"
"1324","ENSP00000393183"
