"","x"
"694","ENSP00000406541"
"695","ENSP00000411355"
"696","ENSP00000411528"
"697","ENSP00000411532"
"698","ENSP00000412237"
"699","ENSP00000412292"
"700","ENSP00000412461"
"701","ENSP00000413861"
"702","ENSP00000414109"
"703","ENSP00000414330"
"704","ENSP00000415430"
"705","ENSP00000416293"
"706","ENSP00000416330"
"707","ENSP00000417214"
"708","ENSP00000417898"
"709","ENSP00000418268"
"710","ENSP00000418915"
"711","ENSP00000419085"
"712","ENSP00000419194"
"713","ENSP00000419485"
"714","ENSP00000420384"
"715","ENSP00000420494"
"716","ENSP00000420525"
"717","ENSP00000421048"
"718","ENSP00000426455"
"719","ENSP00000426613"
"720","ENSP00000428489"
"721","ENSP00000429089"
"722","ENSP00000429344"
"723","ENSP00000429633"
"724","ENSP00000430241"
"725","ENSP00000430676"
"726","ENSP00000430950"
"727","ENSP00000431445"
"728","ENSP00000432648"
"729","ENSP00000433001"
"730","ENSP00000433138"
"731","ENSP00000433761"
"732","ENSP00000434515"
"733","ENSP00000435010"
"734","ENSP00000435150"
"735","ENSP00000436607"
"736","ENSP00000437082"
"737","ENSP00000437402"
"738","ENSP00000437635"
"739","ENSP00000438038"
"740","ENSP00000440509"
"741","ENSP00000441235"
"742","ENSP00000441434"
"743","ENSP00000441691"
"744","ENSP00000441765"
"745","ENSP00000441832"
"746","ENSP00000441929"
"747","ENSP00000442837"
"748","ENSP00000443654"
"749","ENSP00000444052"
"750","ENSP00000444986"
"751","ENSP00000445175"
"752","ENSP00000446007"
"753","ENSP00000446485"
"754","ENSP00000448580"
"755","ENSP00000448955"
"756","ENSP00000449137"
"757","ENSP00000449241"
"758","ENSP00000449999"
"759","ENSP00000450958"
"760","ENSP00000451040"
"761","ENSP00000452746"
"762","ENSP00000454623"
"763","ENSP00000455169"
"764","ENSP00000457243"
"765","ENSP00000457539"
"766","ENSP00000458715"
"767","ENSP00000458977"
"768","ENSP00000461269"
"769","ENSP00000462309"
"770","ENSP00000462701"
"771","ENSP00000463978"
"772","ENSP00000465075"
"773","ENSP00000465356"
"774","ENSP00000465992"
"775","ENSP00000467176"
"776","ENSP00000469049"
"777","ENSP00000469332"
"778","ENSP00000470788"
"779","ENSP00000471493"
"780","ENSP00000471894"
"781","ENSP00000472474"
"782","ENSP00000472929"
"783","ENSP00000473001"
"784","ENSP00000473941"
"785","ENSP00000474412"
"786","ENSP00000475939"
"787","ENSP00000476312"
"788","ENSP00000476519"
"789","ENSP00000477815"
"790","ENSP00000477908"
"791","ENSP00000478570"
"792","ENSP00000478699"
"793","ENSP00000479089"
"794","ENSP00000479618"
"795","ENSP00000479664"
"796","ENSP00000479955"
"797","ENSP00000480484"
"798","ENSP00000481103"
"799","ENSP00000482259"
"800","ENSP00000483549"
"801","ENSP00000483570"
"802","ENSP00000484431"
"803","ENSP00000484928"
"804","ENSP00000485478"
"805","ENSP00000262648"
"806","ENSP00000273067"
"807","ENSP00000295966"
"808","ENSP00000263177"
"809","ENSP00000250056"
"810","ENSP00000298295"
"811","ENSP00000319883"
"812","ENSP00000304926"
"813","ENSP00000312017"
"814","ENSP00000352119"
"815","ENSP00000325290"
"816","ENSP00000307292"
"817","ENSP00000311545"
"818","ENSP00000357594"
"819","ENSP00000381086"
"820","ENSP00000361959"
"821","ENSP00000359339"
"822","ENSP00000352252"
"823","ENSP00000358160"
"824","ENSP00000366618"
"825","ENSP00000366679"
"826","ENSP00000358730"
"827","ENSP00000484841"
"828","ENSP00000482538"
"829","ENSP00000483283"
"830","ENSP00000480960"
"831","ENSP00000477527"
"832","ENSP00000484095"
"833","ENSP00000477907"
"834","ENSP00000427223"
"835","ENSP00000484638"
"836","ENSP00000476136"
"837","ENSP00000427114"
"838","ENSP00000240618"
"839","ENSP00000297258"
"840","ENSP00000316457"
"841","ENSP00000317165"
"842","ENSP00000323686"
"843","ENSP00000331172"
"844","ENSP00000336987"
"845","ENSP00000358391"
"846","ENSP00000361199"
"847","ENSP00000363270"
"848","ENSP00000363683"
"849","ENSP00000364859"
"850","ENSP00000379651"
"851","ENSP00000381956"
"852","ENSP00000394227"
"853","ENSP00000426159"
"854","ENSP00000434570"
"855","ENSP00000455948"
"856","ENSP00000474388"
"857","ENSP00000479617"
"858","ENSP00000479762"
"859","ENSP00000480157"
"860","ENSP00000482760"
"861","ENSP00000482801"
"862","ENSP00000483624"
"863","ENSP00000328484"
"864","ENSP00000351589"
"865","ENSP00000455771"
"866","ENSP00000412724"
"867","ENSP00000417061"
"868","ENSP00000483609"
